-0.447,-0.711,-0.068
-0.477,-0.805,-0.037
-0.492,-0.793,-0.012
-0.496,-0.836,-0.016
-0.535,-0.924,-0.004
-0.613,-1.002,0.078
-0.699,-1.064,0.109
-0.736,-1.061,0.064
-0.768,-1.072,0.049
-0.836,-1.195,0.074
-0.996,-1.352,0.078
-1.041,-1.543,0.137
-0.629,-1.328,0.242
-0.408,-0.891,0.184
-0.408,-0.850,0.158
-0.609,-1.100,0.074
-0.811,-1.168,0.063
-1.023,-1.105,0.057
-1.102,-1.016,0.057
-1.121,-0.961,0.012
-0.992,-0.881,0.012
-0.998,-0.318,0.137
-0.947,-0.596,0.154
-0.947,-0.717,0.010
-0.799,-0.631,0.066
-0.758,-0.775,-0.068
-0.688,-0.730,-0.070
-0.664,-0.598,-0.068
-0.648,-0.543,-0.027
-0.645,-0.500,-0.002
-0.648,-0.518,0.072
-0.621,-0.529,0.115
-0.588,-0.500,0.139
-0.619,-0.500,0.143
-0.723,-0.559,0.178
-0.859,-0.639,0.229
-0.842,-0.650,0.400
-0.756,-0.602,0.520
-0.754,-0.607,0.430
-0.898,-0.785,0.279
-1.096,-0.926,0.195
-1.207,-0.908,0.219
-1.174,-0.816,0.217
-0.992,-0.742,0.240
-0.773,-0.688,0.223
-0.611,-0.686,0.158
-0.516,-0.576,0.029
-0.410,-1.133,0.090
-0.285,-0.693,-0.059
-0.393,-0.621,0.070
-0.441,-0.701,-0.041
-0.465,-0.721,-0.025
-0.492,-0.762,0.002
-0.549,-0.854,-0.016
-0.611,-0.951,0.012
-0.693,-1.064,0.051
-0.773,-1.098,0.061
-0.717,-1.086,0.045
-0.746,-1.088,0.072
-0.898,-1.256,0.115
-0.975,-1.395,0.127
-0.809,-1.420,0.199
-0.508,-1.127,0.180
-0.383,-0.891,0.187
-0.492,-0.986,0.182
-0.689,-1.088,0.148
-0.838,-1.109,0.135
-0.973,-1.102,0.066
-1.027,-1.035,0.068
-0.996,-0.926,0.020
-0.951,-0.896,-0.031
-0.867,-0.467,0.063
-0.918,-0.803,-0.006
-0.842,-0.652,0.000
-0.787,-0.637,0.057
-0.789,-0.688,0.004
-0.719,-0.635,-0.006
-0.670,-0.578,0.018
-0.641,-0.559,0.027
-0.670,-0.555,0.043
-0.693,-0.545,0.053
-0.662,-0.496,0.111
-0.635,-0.457,0.150
-0.684,-0.465,0.207
-0.807,-0.561,0.277
-0.908,-0.607,0.322
-0.855,-0.516,0.494
-0.779,-0.561,0.488
-0.848,-0.662,0.354
-1.020,-0.953,0.258
-1.166,-0.961,0.197
-1.152,-0.941,0.141
-1.021,-0.887,0.133
-0.816,-0.742,0.137
-0.641,-0.664,0.113
-0.557,-0.580,0.021
-0.438,-1.135,-0.004
-0.305,-0.693,-0.033
-0.414,-0.646,-0.021
-0.420,-0.727,-0.111
-0.438,-0.729,-0.102
-0.486,-0.775,-0.080
-0.549,-0.844,-0.045
-0.623,-0.938,0.012
-0.682,-0.975,0.016
-0.750,-1.045,0.000
-0.758,-1.041,0.008
-0.736,-1.049,-0.021
-0.738,-1.154,0.025
-0.785,-1.322,0.059
-0.877,-1.445,0.148
-0.740,-1.414,0.230
-0.473,-1.076,0.160
-0.377,-0.906,0.088
-0.523,-1.076,0.061
-0.781,-1.277,0.078
-0.967,-1.187,0.043
-1.176,-1.129,-0.053
-1.289,-0.951,-0.061
-1.053,-0.805,0.107
-1.143,-0.584,0.162
-1.021,-0.553,0.133
-0.941,-0.588,0.029
-0.838,-0.596,0.012
-0.723,-0.627,-0.023
-0.652,-0.693,-0.076
-0.646,-0.619,-0.068
-0.637,-0.541,-0.016
-0.625,-0.488,0.047
-0.605,-0.477,0.066
-0.600,-0.477,0.092
-0.584,-0.451,0.117
-0.586,-0.459,0.199
-0.592,-0.500,0.250
-0.730,-0.500,0.312
-0.836,-0.604,0.357
-0.791,-0.672,0.367
-0.752,-0.609,0.365
-0.881,-0.703,0.342
-1.072,-0.854,0.277
-1.201,-1.002,0.260
-1.176,-1.010,0.262
-1.092,-0.908,0.174
-0.902,-0.865,0.104
-0.672,-0.844,0.094
-0.539,-0.824,0.047
-0.475,-0.861,-0.037
-0.438,-0.834,-0.006
-0.416,-0.850,-0.020
-0.467,-0.820,0.018
-0.510,-0.824,0.033
-0.504,-0.814,0.000
-0.541,-0.828,-0.021
-0.574,-0.877,0.006
-0.613,-0.969,0.045
-0.637,-1.062,0.094
-0.613,-1.045,0.098
-0.627,-1.068,0.098
-0.705,-1.225,0.156
-0.826,-1.324,0.170
-0.934,-1.383,0.193
-0.742,-1.266,0.271
-0.479,-0.918,0.209
-0.443,-0.822,0.141
-0.605,-1.014,0.092
-0.771,-1.102,0.100
-0.943,-1.096,0.084
-1.039,-1.035,0.063
-1.055,-0.979,0.002
-0.986,-0.881,0.018
-0.908,-0.545,0.033
-0.936,-0.791,0.033
-0.855,-0.666,0.002
-0.824,-0.664,0.045
-0.816,-0.646,-0.010
-0.734,-0.590,-0.004
-0.691,-0.551,-0.020
-0.654,-0.502,0.039
-0.664,-0.527,0.064
-0.656,-0.490,0.098
-0.625,-0.494,0.164
-0.602,-0.455,0.166
-0.613,-0.471,0.189
-0.703,-0.479,0.234
-0.818,-0.555,0.291
-0.859,-0.588,0.426
-0.768,-0.543,0.578
-0.756,-0.588,0.527
-0.891,-0.734,0.344
-1.111,-0.957,0.230
-1.264,-1.025,0.215
-1.184,-0.932,0.242
-1.016,-0.816,0.223
-0.797,-0.729,0.207
-0.582,-0.660,0.201
-0.500,-0.693,0.154
-0.473,-0.744,0.082
-0.445,-0.738,0.020
-0.453,-0.744,-0.008
-0.469,-0.730,-0.008
-0.486,-0.754,0.000
-0.521,-0.750,0.051
-0.539,-0.762,0.100
-0.574,-0.797,0.104
-0.639,-0.908,0.084
-0.682,-1.000,0.139
-0.637,-1.066,0.172
-0.635,-1.107,0.166
-0.725,-1.180,0.189
-0.904,-1.398,0.254
-0.969,-1.582,0.350
-0.609,-1.389,0.330
-0.451,-0.934,0.193
-0.561,-0.904,0.098
-0.777,-1.121,0.160
-1.008,-1.219,0.150
-1.156,-1.088,0.082
-1.154,-0.928,0.053
-1.090,-0.832,0.055
-1.090,-0.793,0.090
-1.027,-0.709,0.078
-0.936,-0.568,0.064
-0.896,-0.656,0.010
-0.822,-0.709,0.000
-0.754,-0.668,0.063
-0.734,-0.664,0.041
-0.699,-0.563,0.059
-0.668,-0.488,0.063
-0.629,-0.473,0.084
-0.596,-0.479,0.086
-0.580,-0.445,0.131
-0.555,-0.438,0.176
-0.588,-0.438,0.215
-0.717,-0.498,0.246
-0.787,-0.602,0.316
-0.699,-0.648,0.438
-0.658,-0.623,0.453
-0.777,-0.750,0.406
-0.980,-0.855,0.354
-1.191,-0.867,0.234
-1.242,-0.910,0.260
-1.051,-0.842,0.242
-0.918,-0.859,0.162
-0.730,-0.744,0.111
-0.566,-0.760,0.063
-0.496,-0.809,0.008
-0.490,-0.887,-0.029
-0.461,-0.867,-0.029
-0.539,-0.906,-0.033
-0.561,-0.904,0.029
-0.566,-0.902,0.051
-0.582,-0.871,0.070
-0.609,-0.902,0.086
-0.645,-0.986,0.104
-0.678,-1.047,0.127
-0.656,-1.025,0.127
-0.639,-1.010,0.121
-0.691,-1.084,0.180
-0.846,-1.264,0.238
-0.998,-1.443,0.336
-0.678,-1.320,0.322
-0.449,-0.992,0.264
-0.547,-0.811,0.137
-0.713,-0.959,0.047
-0.766,-0.994,0.037
-0.879,-1.020,0.070
-1.004,-1.004,0.078
-1.029,-0.902,0.113
-1.043,-0.773,0.096
-0.986,-0.648,0.105
-0.977,-0.648,0.078
-0.912,-0.604,0.104
-0.939,-0.746,0.055
-0.891,-0.777,0.125
-0.848,-0.686,0.098
-0.813,-0.662,0.053
-0.734,-0.600,0.068
-0.713,-0.547,0.107
-0.707,-0.518,0.115
-0.648,-0.490,0.137
-0.594,-0.455,0.186
-0.584,-0.461,0.223
-0.672,-0.500,0.221
-0.738,-0.543,0.273
-0.693,-0.566,0.414
-0.609,-0.510,0.434
-0.607,-0.568,0.363
-0.777,-0.699,0.268
-1.010,-0.803,0.211
-1.186,-0.871,0.180
-1.193,-0.857,0.215
-0.996,-0.842,0.229
-0.824,-0.762,0.215
-0.703,-0.676,0.168
-0.582,-0.752,0.129
-0.520,-0.834,0.102
-0.492,-0.805,0.057
-0.482,-0.814,0.059
-0.545,-0.887,0.088
-0.580,-0.918,0.131
-0.590,-0.926,0.150
-0.607,-0.910,0.141
-0.625,-0.932,0.148
-0.684,-0.998,0.180
-0.709,-1.031,0.197
-0.684,-1.025,0.180
-0.660,-1.070,0.215
-0.713,-1.139,0.254
-0.867,-1.264,0.312
-0.928,-1.377,0.352
-0.686,-1.238,0.354
-0.525,-0.949,0.254
-0.605,-0.887,0.164
-0.773,-1.033,0.131
-0.930,-1.016,0.078
-1.006,-0.941,0.053
-1.076,-0.930,0.072
-1.088,-0.885,0.123
-1.047,-0.820,0.105
-0.969,-0.711,0.035
-0.895,-0.656,0.008
-0.871,-0.691,0.000
-0.824,-0.723,0.004
-0.809,-0.664,0.047
-0.783,-0.648,0.057
-0.729,-0.580,0.051
-0.676,-0.531,0.074
-0.652,-0.512,0.096
-0.609,-0.523,0.148
-0.598,-0.490,0.156
-0.566,-0.455,0.187
-0.574,-0.455,0.232
-0.688,-0.512,0.248
-0.752,-0.523,0.330
-0.684,-0.551,0.482
-0.596,-0.572,0.531
-0.643,-0.695,0.465
-0.816,-0.957,0.381
-0.965,-1.102,0.354
-1.029,-1.064,0.336
-0.961,-0.951,0.264
-0.797,-0.855,0.246
-0.617,-0.775,0.215
