time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.2300720209998417,-2.5502467,4.7786627,7.3428307,0.03943609,0.56383437,0.17693058,10.461472,-7.571106,-63.41841
0.24008178599979146,-2.349065,4.8653326,7.629185,0.010658237,0.55317557,0.15774542,10.461472,-7.571106,-63.41841
0.2500610349998169,-2.3074517,4.845723,7.902517,-0.006395315,0.4913564,0.13323076,11.461472,-7.571106,-63.6315
0.26007079999999405,-2.1743784,5.2230887,7.936795,-0.005329518,0.4135495,0.12044066,11.461472,-7.571106,-63.6315
0.27008056599993324,-1.9746937,5.565277,7.7664495,0.05116039,0.33147913,0.1886554,11.461472,-7.571106,-63.6315
0.28005981399996926,-2.032174,5.421875,7.407945,0.17586477,0.16520654,0.3336107,11.761475,-8.002121,-63.84456
0.29006957999990846,-2.3400838,5.026248,7.3419323,0.2344868,0.20464262,0.45298585,11.761475,-8.002121,-63.84456
0.3000488279999445,-2.614463,5.003495,6.9733987,0.22702569,0.39436436,0.5116079,11.761475,-8.002121,-63.84456
0.3100891109997974,-2.8421397,4.9443684,6.984326,0.14602113,0.58301973,0.551044,12.1614685,-7.1400757,-63.205353
0.320098876999964,-3.171006,5.1630635,6.997798,0.01705302,0.6565632,0.53931993,12.1614685,-7.1400757,-63.205353
0.3300781239997832,-2.790497,4.700226,7.084468,-0.1332313,0.6171269,0.46151277,12.1614685,-7.1400757,-63.205353
0.3400573719998192,-3.0244606,4.724176,7.1120105,-0.25580436,0.6032707,0.4114179,13.1614685,-6.385803,-63.95108
0.3500671379999858,-2.4935148,4.966073,7.3176827,-0.32188722,0.5990075,0.38583744,13.1614685,-6.385803,-63.95108
0.36004638599979444,-2.3743625,5.2759285,7.619605,-0.33254573,0.57875603,0.34426922,13.1614685,-6.385803,-63.95108
0.37008666899987475,-1.9733464,5.3654423,7.5086856,-0.3378747,0.46044698,0.3240183,13.761475,-5.092743,-63.524963
0.38006591699991077,-2.184707,5.107229,7.024143,-0.36771864,0.29950362,0.3240183,13.761475,-5.092743,-63.524963
0.39007568299984996,-2.3772066,4.9018564,6.8039513,-0.36771864,0.1886554,0.30056942,13.961472,-3.6919403,-64.16417
0.400054930999886,-2.9216244,5.4019666,6.716383,-0.2717921,0.14602113,0.27818662,13.961472,-3.6919403,-64.16417
0.4100646969998252,-3.3250356,4.7024713,6.871461,0.0053289854,0.19398439,0.17693058,15.1614685,-3.6919403,-63.524963
0.4300842279999415,-3.0535002,4.59724,7.248377,0.029843649,0.26433045,0.02131674,15.1614685,-3.6919403,-63.524963
0.44012451099979444,-0.8114626,6.4220953,8.4095125,0.10978243,0.26326466,0.046897203,15.561478,-3.7996979,-65.442566
0.4500732409999273,-2.0901036,6.218369,7.787855,0.4796321,-0.074609786,0.4231422,15.561478,-3.7996979,-65.442566
0.460113524999997,-3.0418246,5.445676,6.1146345,0.34000605,0.035172634,0.65549743,15.961472,-4.5539703,-65.975235
0.4700927729998057,-2.2617965,4.237987,7.047794,0.31229344,0.4156811,0.56383437,15.961472,-4.5539703,-65.975235
0.4801025379999828,-2.950664,4.3436675,7.265142,0.39223224,0.46151277,0.35173035,15.961472,-4.5539703,-65.975235
0.49008178599979146,-3.726351,5.6794896,6.9461555,0.2685939,0.37304708,0.1502843,17.261475,-5.7392883,-66.827515
0.500091551999958,-3.0268557,5.209916,6.5895967,0.08526776,0.3485324,0.09912392,17.261475,-5.7392883,-66.827515
0.5101013179998972,-2.6119184,4.986131,6.6957264,-0.06395155,0.4806979,0.11191402,17.561478,-6.0625305,-68.21243
0.5200805659999332,-2.4593856,5.195246,6.476881,-0.0831367,0.70985574,0.12790178,17.561478,-6.0625305,-68.21243
0.530090330999883,-2.746788,6.769972,5.7746916,0.030909447,1.0242816,0.2259599,17.561478,-6.0625305,-68.21243
0.5401000969998222,-2.7494824,7.229965,6.5009813,0.3250841,1.4985847,0.5563735,19.761475,-7.0323334,-67.89285
0.5501098629999888,-2.158212,6.2685146,7.145391,0.843087,1.9259907,0.8036504,19.761475,-7.0323334,-67.89285
0.5600891109997974,-2.0405567,5.2479367,7.835157,1.2715588,2.241482,0.8548113,19.761475,-7.0323334,-67.89285
0.570098876999964,-2.3683748,3.8440063,8.927135,1.0882323,1.9547685,0.63631225,22.161469,-8.971924,-66.827515
0.5801086419999137,-2.2911355,5.1274376,7.532336,0.57555866,1.4580826,0.31016186,22.161469,-8.971924,-66.827515
0.5900878899999498,-2.304757,4.8556027,7.472311,0.15454803,1.0402694,0.20570895,22.161469,-8.971924,-66.827515
0.6000976549998995,-2.6601183,4.817133,7.454648,-0.17906323,0.5947441,0.09059701,22.86148,-8.002121,-68.851654
0.6101074209998387,-2.973267,4.9573913,7.1850586,-0.44126236,0.38690326,0.0053289854,22.86148,-8.002121,-68.851654
0.6200866689998747,-3.2867153,4.961582,7.4649763,-0.6395102,0.36238858,-0.02238307,22.86148,-8.002121,-68.851654
0.6300964349998139,-3.4774187,4.8220725,7.751032,-0.7034612,0.48496163,-0.057556238,22.561478,-7.8943787,-72.04767
0.64007568299985,-4.036656,5.1102233,7.6868153,-0.6501687,0.5744929,-0.092729405,22.561478,-7.8943787,-72.04767
0.6500854489997892,-3.3765285,5.802983,7.4817414,-0.6043373,0.551044,-0.034107372,22.561478,-7.8943787,-72.04767
0.6600952139999663,-2.2258713,6.793922,8.729996,-0.6427076,0.4124837,0.08313616,23.061478,-9.187424,-72.473785
0.6706542959998387,0.19878662,7.5621243,8.970396,-0.577691,0.31975457,0.30589867,23.061478,-9.187424,-72.473785
0.6801147459998447,1.437311,6.6557593,8.317304,-0.30376735,0.38583744,0.32721567,23.061478,-9.187424,-72.473785
0.6901245109997944,1.8278489,5.7669077,9.794283,0.027712055,0.53185886,0.06714814,26.061478,-16.191467,-68.53204
0.7001037589998305,1.6458275,5.239854,9.714049,0.15561382,0.45298585,-0.16520707,26.061478,-16.191467,-68.53204
0.710113524999997,1.5986755,6.180797,8.029153,0.07780665,0.30056942,-0.2696605,26.061478,-16.191467,-68.53204
0.7200927729998057,0.5430707,5.983507,7.5016503,-0.07780718,0.16094308,-0.34107238,28.461472,-24.91957,-64.16417
0.7301025379999828,-0.395777,6.6431856,7.78082,-0.21317007,-0.19398493,-0.34320396,28.461472,-24.91957,-64.16417
0.7400817859997915,-0.53379,5.893095,7.2602024,-0.32615042,-0.4167477,-0.29097724,28.461472,-24.91957,-64.16417
0.750091551999958,-0.26075774,5.3145485,7.141649,-0.4039576,-0.533991,-0.33680892,27.36148,-30.522827,-62.033493
0.7601013179998972,-0.23725662,4.9566426,6.5469356,-0.45725012,-0.5659667,-0.43166965,27.36148,-30.522827,-62.033493
0.7700805659999332,-0.646805,5.387297,6.212082,-0.5627688,-0.5329252,-0.48389637,27.36148,-30.522827,-62.033493
0.780090330999883,-0.68302965,4.557872,6.099965,-0.75781953,-0.5030815,-0.46684283,26.261475,-33.21669,-63.41841
0.7901000969998222,-1.069526,4.2809477,6.57852,-0.91982865,-0.51906955,-0.44126236,26.261475,-33.21669,-63.41841
0.8001098629999888,-2.1450393,5.2980824,7.19404,-0.920895,-0.48283058,-0.32934782,26.261475,-33.21669,-63.41841
0.8100891109997974,-3.2440538,6.2116327,6.728059,-0.76208323,-0.47430366,-0.024514664,24.761475,-33.108917,-64.05763
0.820098876999964,-4.974306,7.0561767,8.080946,-0.70132965,-0.09059781,0.6267196,24.761475,-33.108917,-64.05763
0.8301086419999137,-3.7273989,4.7036686,9.809252,-0.6896053,-0.8484168,1.2108054,24.761475,-33.108917,-64.05763
0.8401184079998529,-1.9645147,3.9308257,8.474178,-0.7205148,-1.5465487,1.4911236,21.561478,-32.78566,-64.80336
0.8500976549998995,-0.4921765,2.8803103,6.1354413,-0.7855316,-1.8663036,1.5454819,21.561478,-32.78566,-64.80336
0.8601074209998387,0.065863036,1.9287392,5.625452,-1.0082943,-1.9792837,1.3248513,18.561478,-32.031372,-64.9099
0.8701171869997779,-0.30611342,0.9859996,5.9631495,-1.3845394,-2.0954614,0.9315527,18.561478,-32.031372,-64.9099
0.880126951999955,-0.6953041,1.6241226,6.595884,-1.7682452,-2.2116392,0.59687567,18.561478,-32.031372,-64.9099
0.8901062009999805,-1.502276,2.896327,7.5279956,-1.985679,-2.2691948,0.39649594,15.6614685,-29.12201,-65.442566
0.9001159659999303,-2.4297473,4.2041574,8.835526,-1.9473082,-2.2446804,0.36558598,15.6614685,-29.12201,-65.442566
0.9101257319998695,-2.9327013,4.681814,9.102272,-1.6883065,-2.259602,0.49668565,15.6614685,-29.12201,-65.442566
0.9201049799999055,-2.9621902,4.523294,8.682245,-1.3525641,-2.1434245,0.63204855,12.261475,-26.535889,-66.507904
0.9301147459998447,-7.3152876,3.6429744,7.58338,-1.1138136,-1.6563312,0.6917364,12.261475,-26.535889,-66.507904
0.9401245109997944,-4.7449827,1.781146,8.539292,-1.0882331,-1.5625362,0.70878994,12.261475,-26.535889,-66.507904
0.950134276999961,-3.4006283,1.6759149,6.5449896,-1.2097402,-1.5540093,0.5542419,9.861481,-23.949783,-65.8687
0.9601440429999002,-3.1494508,1.8516495,6.7324,-1.330181,-1.182028,0.49455407,9.861481,-23.949783,-65.8687
0.9701232899999468,-2.6454487,2.2080584,6.3089304,-1.5497462,-1.1361966,0.4689736,8.761475,-21.902466,-65.975235
0.980133055999886,-3.166216,2.8116033,7.9405375,-1.9451766,-1.1937524,0.5169369,8.761475,-21.902466,-65.975235
0.990112303999922,-2.7729836,2.3083498,8.456664,-2.33208,-1.337642,0.58195394,8.761475,-21.902466,-65.975235
1.000152586999775,-2.2023702,2.291435,8.708291,-2.524999,-1.308864,0.48602742,6.7614746,-17.484512,-65.12297
1.010131834999811,-2.309248,2.484234,9.091943,-2.5228674,-1.202279,0.3677181,6.7614746,-17.484512,-65.12297
1.0201416009999775,-2.645299,3.0307474,9.879306,-2.4226773,-1.0658504,0.44872266,6.7614746,-17.484512,-65.12297
1.0301513659999273,-2.796335,3.546126,10.644665,-2.2873142,-0.99657005,0.779136,5.9614716,-13.2821045,-64.27069
1.0401306149999527,-2.7496321,3.3549733,10.692864,-2.076276,-1.0040312,1.319522,5.9614716,-13.2821045,-64.27069
1.0501403799999025,-1.4895525,1.2454102,10.499466,-1.8396573,-1.0967598,1.6627257,5.3614807,-11.558014,-62.77922
1.0601501459998417,-1.2207115,0.5072951,9.905651,-1.6765825,-1.1084844,1.6126306,5.3614807,-11.558014,-62.77922
1.0701293939998777,-0.8147557,0.5743556,9.680519,-1.6041045,-1.0434673,1.3706827,5.3614807,-11.558014,-62.77922
1.080139159999817,-1.0777588,1.4783258,9.523795,-1.5902483,-0.8612072,1.0903645,4.6614685,-8.756393,-61.713882
1.090148924999994,-1.0102491,1.9651135,9.55972,-1.5710632,-0.61179817,0.86120665,4.6614685,-8.756393,-61.713882
1.1001586909999332,-0.7018904,1.3919554,10.148296,-1.5252315,-0.37731135,0.6821437,4.6614685,-8.756393,-61.713882
1.1101379389999693,0.62390256,0.5959108,10.936558,-1.4612807,-0.30056995,0.43806416,4.7614746,-6.278061,-60.648544
1.120147703999919,1.4290782,0.37631744,11.198662,-1.3941318,-0.28884566,0.22702569,4.7614746,-6.278061,-60.648544
1.130126951999955,1.5630497,0.08023316,11.217373,-1.2790204,-0.2845822,0.14175767,4.7614746,-6.278061,-60.648544
1.1401367179998942,1.0014175,-0.54187316,11.192375,-0.9454091,-0.25154117,-0.062885754,3.8614807,-4.5539703,-60.542007
1.1501464839998334,1.2400213,-0.17498611,12.018956,-0.33147994,-0.17906323,-0.5968762,3.8614807,-4.5539703,-60.542007
1.1601562489997832,-3.3582664,1.8434166,7.381001,0.18652327,-0.1289681,-0.8931824,3.7614746,-5.4160156,-60.115875
1.1701660149999498,-1.7371376,0.23411316,13.313614,0.24301371,-0.20038024,-0.5968762,3.7614746,-5.4160156,-60.115875
1.180175780999889,-0.18082398,2.086062,10.356065,0.22063065,-0.6949343,-0.39649647,3.7614746,-5.4160156,-60.115875
1.190155028999925,0.16630417,1.9866687,10.346334,-0.034107372,-0.6491029,-0.21317007,2.6614685,-5.523758,-60.435486
1.200134276999961,0.5349875,0.7912546,9.776021,-0.2749895,-0.61499554,-0.12577072,2.6614685,-5.523758,-60.435486
1.2101440429999002,0.75622743,-0.20597167,9.676627,-0.29950416,-0.29950416,-0.23875053,2.6614685,-5.523758,-60.435486
1.2201843259999805,0.9792636,0.32422578,9.932146,-0.13642922,0.1801285,-0.49775228,2.6614685,-5.4160156,-60.755066
1.2301635739997892,0.44143203,1.4453943,9.744137,0.093794405,0.56383437,-0.7482268,2.6614685,-5.4160156,-60.755066
1.2401733389999663,-0.9638457,3.2751892,7.9140425,0.27072576,1.1319324,-0.76528066,2.6614685,-5.4160156,-60.755066
1.2501831049999055,-1.8995498,2.0824695,9.842483,0.3677181,1.4730042,-0.5819545,4.2614746,-6.278061,-60.968155
1.2601928709998447,-1.3042378,0.82972455,10.7719,0.36452016,1.4069216,-0.4519206,4.2614746,-6.278061,-60.968155
1.2701721179998913,0.574655,-0.31823823,11.455678,0.30056942,0.9976353,-0.34320396,4.2614746,-6.278061,-60.968155
1.2801513659999273,1.581611,-0.938698,10.652897,0.1790627,0.62245613,-0.18439221,5.0614777,-6.601303,-61.500824
1.2901611319998665,1.6775615,-1.3909076,9.435479,0.09272861,0.42953727,-0.11191455,5.0614777,-6.601303,-61.500824
1.3001708979998057,1.5271243,-0.9259744,9.308244,0.03943609,0.3133598,-0.25154117,4.9614716,-6.7090607,-61.820404
1.3101501459998417,1.395548,0.20073257,9.588311,-0.04796353,0.123638056,-0.40289178,4.9614716,-6.7090607,-61.820404
1.3201599119997809,1.0776091,0.7515871,9.936787,-0.15454857,-0.073543996,-0.4199451,4.9614716,-6.7090607,-61.820404
1.3302001949998612,1.5230827,0.44143203,10.606494,-0.18332642,-0.35919198,-0.43699864,4.2614746,-6.7090607,-61.074677
1.340148924999994,1.0469229,0.5647755,10.084679,-0.0937952,-0.6448397,-0.55104476,4.2614746,-6.7090607,-61.074677
1.3501586909999332,0.49382308,0.6930588,9.564061,0.07993824,-0.826034,-0.6576298,3.3614807,-6.7090607,-60.861618
1.3601684569998724,-0.4261638,1.0818003,9.000334,0.2280915,-0.9486071,-0.68321025,3.3614807,-6.7090607,-60.861618
1.3701782219998222,-0.29653335,1.1985576,8.7527485,0.30589867,-0.9880431,-0.6501687,3.3614807,-6.7090607,-60.861618
1.3801879879999888,0.1115181,1.040636,8.442594,0.35919118,-0.9816481,-0.6213909,1.8614807,-7.786606,-60.755066
1.3901672359997974,-0.09759705,1.5751745,6.8931656,0.35386193,-0.7716757,-0.55957144,1.8614807,-7.786606,-60.755066
1.4001770009999746,-0.23830444,1.7546512,6.2492046,0.063950755,-0.11617774,-0.36558676,1.8614807,-7.786606,-60.755066
1.4101867669999137,-0.78661424,1.2769945,7.0885096,-0.44232816,0.21316953,-0.15668015,1.8614807,-7.0323334,-61.500824
1.4201965319998635,-0.9346564,0.5689668,7.37681,-0.93688226,0.20570895,0.031975243,1.8614807,-7.0323334,-61.500824
1.4302062979998027,-1.2424164,-1.4934443,6.942713,-1.372815,0.33893973,0.20251103,1.8614807,-7.0323334,-61.500824
1.4402160639999693,-1.2436138,-2.5776398,7.094796,-1.791694,0.29630622,0.13429682,2.4614716,-4.230713,-59.79628
1.450195311999778,-1.2975018,-1.8880239,6.822213,-2.0794737,0.27285737,0.031975243,2.4614716,-4.230713,-59.79628
1.4602050779999445,-1.459016,-1.0584489,8.080347,-2.1370296,0.43912998,0.047962997,2.4614716,-4.230713,-59.79628
1.4702148429998942,-1.0150392,-0.7427554,10.12734,-2.0229838,0.37304708,0.07247766,2.8614807,-1.2135773,-58.198273
1.4801940909999303,-0.51717454,-0.2853067,10.948532,-1.7948915,0.16094308,0.095925994,2.8614807,-1.2135773,-58.198273
1.4902038569998695,-0.22123992,-0.49008086,10.969339,-1.4708732,-0.0031979238,0.10871663,2.8614807,-1.2135773,-58.198273
1.5001831049999055,-0.19025436,-0.28874955,10.37253,-1.0871674,-0.06075363,0.08953121,3.2614746,0.40272522,-57.665604
1.5101928709998447,-0.41463774,0.90950865,9.497749,-0.72584426,0.070345536,0.16946973,3.2614746,0.40272522,-57.665604
1.5201721179998913,-1.11084,2.1734803,8.737031,-0.49881807,0.34959874,0.5606367,3.2614746,0.40272522,-57.665604
1.5301818839998305,-1.2828324,1.3070819,8.069869,-0.42740592,0.68534106,0.9283548,4.6614685,1.4802704,-57.77214
1.540191649999997,-0.8414003,-0.4379892,8.017628,-0.49988386,1.0317425,1.2235953,4.6614685,1.4802704,-57.77214
1.5502014149999468,0.3249742,-1.10126,8.485853,-0.22169697,1.9824805,1.4602141,4.6614685,1.4802704,-57.77214
1.560211180999886,0.72494245,-0.9425899,11.144026,0.8132431,2.677415,1.5593383,8.461472,0.9414978,-58.944
1.5706481929998972,0.7113208,-1.7028589,11.504926,1.4207776,2.4471912,1.4516875,8.461472,0.9414978,-58.944
1.5802001949998612,0.8503816,-2.266886,12.897629,1.8439202,2.3096964,1.155381,8.461472,0.9414978,-58.944
1.590209959999811,0.14938934,-1.4717395,12.652439,2.0037978,1.9025418,0.70985574,11.761475,-2.1833801,-60.648544
1.6002197259999775,-0.48499146,-0.47151947,12.851825,2.2190995,1.5774577,0.46577623,11.761475,-2.1833801,-60.648544
1.6102294919999167,-0.7937993,-0.64695466,14.009217,2.4471912,1.1479201,0.30056942,11.761475,-2.1833801,-60.648544
1.6208496089998334,-0.68976563,-0.895887,13.260774,2.582554,0.2248941,0.05116039,11.861481,-6.170288,-61.820404
1.6302185049999025,-0.5945636,-0.91384965,10.364147,2.291577,-0.4934891,-0.27605528,11.861481,-6.170288,-61.820404
1.6401977529999385,-0.71700895,-0.28470793,8.142767,1.5838528,-0.7492926,-0.56063724,11.861481,-6.170288,-61.820404
1.6502075189998777,-0.15956818,0.1938469,6.4662533,0.7002633,-0.67042017,-0.7301075,10.461472,-7.1400757,-61.713882
1.6601867669999137,0.0017962647,-0.009879456,7.042555,-0.12363885,-0.56490093,-0.7940585,10.461472,-7.1400757,-61.713882
1.6701965319998635,-0.63363236,0.11600876,6.0309587,-0.75142473,-0.5819545,-0.699198,10.461472,-7.1400757,-61.713882
1.6802062979998027,-1.3816268,0.41463774,6.9754944,-1.6947018,-0.15668015,-0.34213817,9.761475,-4.9849854,-61.287735
1.6901855459998387,0.8378078,-1.0340496,9.625584,-2.0954614,-0.61925924,-0.2259607,9.761475,-4.9849854,-61.287735
1.700195311999778,-0.044607237,-0.6471043,9.284892,-2.0304446,-0.4604475,-0.27818742,9.761475,-4.9849854,-61.287735
1.7102050779999445,-0.3713777,0.49082932,7.897427,-1.7565212,0.13536288,-0.24408005,10.1614685,-2.5066528,-60.222397
1.7202148429998942,-0.88960004,4.4310856,6.6286654,-1.1692377,1.5049797,-0.03837109,10.1614685,-2.5066528,-60.222397
1.7302246089998334,-2.1691391,3.4861007,10.900931,-0.4934891,2.0965266,0.2899109,10.1614685,-2.5066528,-60.222397
1.7402038569998695,-2.266886,-1.3482463,13.22934,-0.48283058,1.2481099,0.30803028,11.6614685,-0.78256226,-59.15706
1.7502136229998086,-2.6906548,-1.7410295,11.614198,-1.0988914,0.027712055,-0.07674138,11.6614685,-0.78256226,-59.15706
1.7601928709998447,-0.85277665,-0.8602611,9.744287,-1.4708732,-0.6448397,-0.24940903,11.6614685,-0.78256226,-59.15706
1.7702026359997944,0.6170169,-0.8906479,8.957073,-1.5092437,-0.93794805,-0.13642922,11.061478,1.1569977,-58.198273
1.780212401999961,0.35371444,0.4709207,8.679851,-1.3408399,-0.8366925,0.25900093,11.061478,1.1569977,-58.198273
1.7902221669999108,-0.1552272,1.2564871,9.524993,-0.9592653,-0.38370612,0.9827131,11.061478,1.1569977,-58.198273
1.8002014149999468,-0.066910855,0.17887802,10.45411,-0.5425179,-0.11511194,1.5358895,11.761475,2.1267853,-57.45253
1.810211180999886,-0.6477031,-0.8491841,9.996063,-0.20890687,0.09059701,1.7000304,11.761475,2.1267853,-57.45253
1.8202514639999663,-1.3236973,-0.062420197,9.736353,0.036238696,0.4199443,1.7288083,11.761475,2.1267853,-57.45253
1.830230711999775,-1.8236576,-2.11585,8.636291,0.25793514,0.83029664,1.7042936,13.761475,1.9112854,-58.198273
1.8402404779999415,-1.4060261,-2.0603156,10.114317,0.72904116,1.1809615,1.2811514,13.761475,1.9112854,-58.198273
1.8502502429998913,-2.227368,-1.0213262,10.573861,1.2054759,0.7823337,0.81857234,13.761475,1.9112854,-58.198273
1.8602294919999167,-2.6523345,-0.9066646,10.010134,1.4985847,0.21636745,0.4327349,14.361481,-0.5670624,-58.944
1.8702392569998665,-2.49576,-0.43065444,9.668095,1.5795892,-0.30483368,0.19931364,14.361481,-0.5670624,-58.944
1.8802490229998057,-2.2174888,0.045056306,9.564061,1.5667992,-0.7834,0.1897212,14.361481,-0.5670624,-58.944
1.8902282709998417,-0.8265811,0.80233157,8.791967,1.4698069,-1.0306774,0.34959874,12.861481,-2.2911224,-59.689728
1.9002380369997809,0.07858658,1.3385166,9.760603,1.0232158,-0.6800129,0.71838266,12.861481,-2.2911224,-59.689728
1.910247801999958,-0.65369064,1.246907,9.166189,0.46044698,-0.60540307,1.0477302,12.861481,-2.2911224,-59.689728
1.920227049999994,-0.68976563,1.0665321,9.020691,-0.17479977,-0.42953807,1.3365756,13.561478,-2.2911224,-60.00934
1.9302368159999332,-0.3623964,1.0216255,8.758138,-0.7865979,-0.30163574,1.5582722,13.561478,-2.2911224,-60.00934
1.9402160639999693,-0.5559439,0.85382444,8.8686075,-1.2982059,-0.27605528,1.7469277,13.561478,-2.2911224,-60.00934
1.950225828999919,-1.0270143,0.5343887,7.8867993,-1.6264873,-0.3613236,1.9579662,14.361481,-0.1360321,-58.30481
1.9602355949998582,-1.2660671,0.14774276,6.8674192,-1.8726987,-0.29843837,2.2233627,14.361481,-0.1360321,-58.30481
1.9702148429998942,-1.2921131,-0.09370514,6.3171635,-2.1935196,-0.31016266,2.5271301,14.361481,-0.1360321,-58.30481
1.9802246089998334,-1.2202624,-0.6144722,6.8680177,-2.5431182,-0.392233,2.755222,15.561478,3.6353607,-56.493713
1.9902343739997832,-1.2446617,-1.388812,7.1923933,-2.8618076,-0.55104476,2.8202386,15.561478,3.6353607,-56.493713
2.0002441399999498,-0.7750882,-1.7729132,7.9083543,-3.0952287,-0.76741225,2.7307074,16.661469,6.9757385,-54.789185
2.010253905999889,0.085172884,-2.13037,8.044421,-3.2316573,-0.86866826,2.597476,16.661469,6.9757385,-54.789185
2.020233153999925,0.9976753,-2.217788,8.483009,-3.286016,-0.8590756,2.4013596,16.661469,6.9757385,-54.789185
2.0302429189998747,1.5709832,-3.0819411,8.79556,-3.3147938,-0.8953146,2.1839263,17.761475,10.9626465,-51.273575
2.040679930999886,1.7414786,-3.4916391,9.048683,-3.3510325,-0.81111205,1.8929491,17.761475,10.9626465,-51.273575
2.05023193299985,1.1130853,-3.0288017,10.5868845,-3.2956083,-0.71198815,1.6478038,17.761475,10.9626465,-51.273575
2.0602416979997997,0.54860914,-3.0719118,10.621463,-3.1080186,-0.90917015,1.5241652,18.261475,15.057327,-47.331818
2.070220946999825,-0.13756393,-3.058889,10.085577,-2.865005,-1.2758228,1.4943216,18.261475,15.057327,-47.331818
2.080230711999775,-0.05748047,-3.615282,9.557625,-2.6422424,-1.7469285,1.5422845,18.261475,15.057327,-47.331818
2.0902404779999415,-0.28171417,-3.421435,8.099058,-2.468509,-2.1274369,1.567865,18.061478,17.75119,-44.135803
2.1002502429998913,0.73586977,-4.1974216,8.711285,-2.2798536,-2.3832407,1.5156382,18.061478,17.75119,-44.135803
2.1102600089998305,0.96549225,-4.24622,8.584648,-2.0443006,-2.5303283,1.3749461,17.461472,19.044235,-42.75087
2.120269774999997,2.0941453,-4.3968067,8.568032,-1.800221,-2.3363435,1.2150686,17.461472,19.044235,-42.75087
2.1302490229998057,3.9802232,-5.779781,8.99734,-1.3973297,-1.9771521,0.96139634,17.461472,19.044235,-42.75087
2.1402282709998417,3.5428326,-7.176676,8.976383,-0.7802026,-1.4889928,0.4188785,16.461472,19.90628,-41.57898
2.150238036999781,2.0883074,-7.529193,9.390273,-0.17266817,-1.0988914,-0.035173167,16.461472,19.90628,-41.57898
2.160278319999861,1.2278966,-8.040081,8.852591,0.34000605,-0.81111205,-0.3400066,16.461472,19.90628,-41.57898
2.170257567999897,0.8291258,-8.03574,7.785011,0.75142395,-0.24514584,-0.5883493,15.761475,19.259766,-43.070465
2.1802978509999775,-0.4537065,-7.846234,8.823401,1.1042204,0.6917364,-0.6981322,15.761475,19.259766,-43.070465
2.190277098999786,0.49996033,-6.293812,10.518626,1.3387072,0.9283548,-0.67255175,15.761475,19.259766,-43.070465
