-0.402,0.221,1.727
-0.529,0.287,1.811
-0.424,0.303,1.746
-0.340,0.352,1.754
-0.266,0.334,1.734
-0.174,0.168,1.547
-0.174,0.139,1.479
-0.168,0.254,1.482
-0.123,0.303,1.414
-0.154,0.184,1.271
-0.189,0.035,1.115
-0.303,-0.045,1.021
-0.367,0.254,0.906
-0.420,0.162,0.930
-0.404,0.174,0.926
-0.389,0.150,0.869
-0.412,0.141,0.875
-0.473,0.225,0.893
-0.398,0.275,0.928
-0.238,0.320,0.912
-0.236,0.262,0.932
-0.330,0.168,0.979
-0.475,0.098,1.117
-0.613,0.187,1.383
-0.547,0.328,1.506
-0.385,0.150,1.561
-0.484,0.066,1.793
-0.531,0.182,2.004
-0.363,0.191,2.074
-0.252,0.084,2.092
-0.232,-0.031,2.020
-0.203,-0.063,1.916
-0.137,-0.053,1.801
-0.086,-0.043,1.668
-0.047,0.004,1.533
-0.004,0.043,1.352
0.037,0.023,1.182
0.047,0.031,0.998
0.096,0.049,0.867
0.141,0.014,0.748
0.057,0.037,0.656
-0.014,0.029,0.551
-0.047,0.033,0.539
-0.014,0.086,0.465
-0.029,0.002,0.492
-0.041,-0.107,0.459
-0.070,-0.203,0.439
-0.045,-0.104,0.760
-0.068,0.033,0.807
-0.082,0.051,0.688
-0.068,-0.016,0.711
-0.047,-0.205,0.799
-0.199,-0.201,0.986
-0.268,-0.090,1.193
-0.230,-0.025,1.262
-0.230,-0.051,1.420
-0.324,-0.051,1.510
-0.408,-0.020,1.609
-0.412,0.078,1.674
-0.426,0.180,1.709
-0.428,0.223,1.730
-0.473,0.254,1.758
-0.518,0.277,1.729
-0.332,0.109,1.623
-0.354,-0.264,1.629
-0.281,2.369,2.643
-0.287,-0.350,1.197
-0.014,-1.414,1.350
-0.357,0.307,1.129
-0.379,0.209,0.959
-0.463,0.217,0.758
-0.627,0.223,0.545
-0.465,0.254,0.709
-0.551,0.301,0.680
-0.631,0.279,0.854
