time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,,,,
23.9047546379998,0.0467028804123402,0.44382706284523,4.02153730392456,0.752489745616913,0.543583154678345,0.268593907356262,8.19999694824219,-34.8669891357422,-34.2595062255859,4.04622366010697,8.04348131907044,-0.440394946939502,0.193947709289847
23.9147338869998,-0.0746946707367897,0.648900628089905,4.11314678192139,0.714118897914887,0.522266149520874,0.245145305991173,8.19999694824219,-34.8669891357422,-34.2595062255859,4.16468819584399,7.64697088218984,-0.396510436880599,0.157220526555244
23.924743652,-0.116906888782978,0.718505859375,4.20984554290772,0.684275269508362,0.486027419567108,0.214235335588455,8.19999694824219,-35.659423828125,-32.7022705078125,4.27231990676507,7.27676295555428,-0.370207926635557,0.137053908943798
23.9347228999995,0.0381706245243549,0.867895185947418,4.30040740966797,0.66722172498703,0.43380069732666,0.190787002444267,8.19999694824219,-35.659423828125,-32.7022705078125,4.38727739486512,6.95173415823298,-0.325028797321298,0.10564371908813
23.944702148,-0.0537382513284683,1.12416231632233,4.3905200958252,0.654431641101837,0.370915502309799,0.15881122648716,8.19999694824219,-35.659423828125,-32.7022705078125,4.5324712271497,6.66031208046955,-0.291422077763428,0.0849268274079532
23.9546813959996,-0.268541574478149,1.39195537567139,4.55817127227783,0.622456133365631,0.309096068143845,0.123638056218624,8.29998779296875,-36.8480682373047,-31.8263244628906,4.77352906061151,6.41671106255824,-0.243601017911318,0.0593414559274301
23.9646911619993,-0.315094769001007,1.7009129524231,5.18940877914429,0.552109777927399,0.208906352519989,0.0927286073565483,8.29998779296875,-36.8480682373047,-31.8263244628906,5.47013281943248,6.22415653922045,-0.192554523337784,0.0370772444578412
23.9747009269995,-0.259111166000366,1.84416508674622,5.33026552200317,0.445524752140045,0.051160391420126,0.0596872977912426,8.29998779296875,-36.8480682373047,-31.8263244628906,5.646221214102,6.05864143924712,-0.16551509997333,0.0273952483191815
23.9846496579994,-0.230820000171661,1.93682241439819,6.0721230506897,0.305898666381836,-0.14069239795208,0.0234483350068331,8.19999694824219,-37.1452331542969,-31.2423248291016,6.37771411087951,5.94565498806126,-0.112986451185864,0.0127659381515756
23.9946289059999,-0.130528569221497,1.9604731798172,6.49544286727905,0.128967568278313,-0.352796673774719,-0.0309099797159433,8.19999694824219,-37.1452331542969,-31.2423248291016,6.7861086668467,5.86275202988243,-0.0829029581788232,0.00687290047479971
24.0046081539995,-0.0829275548458099,2.22811651229858,7.424560546875,-0.0788729786872864,-0.55637401342392,-0.100190252065659,8.19999694824219,-37.1452331542969,-31.2423248291016,7.75212741677684,5.83343079738527,-0.0293212324971641,0.000859734675152753
24.0146179189996,-0.317190408706665,2.29637455940247,8.265212059021,-0.292043030261993,-0.725844264030457,-0.153482764959335,7.39999389648438,-36.9471130371094,-31.5343322753906,8.58415262288786,5.84568008153417,0.0122492841488997,0.000150044962160485
24.0245971679997,-0.164657592773438,2.39846229553223,9.43937110900879,-0.465777009725571,-0.828165590763092,-0.177997171878815,7.39999389648438,-36.9471130371094,-31.5343322753906,9.74071149554988,5.92190636589359,0.0762262843594179,0.00581044642724284
24.0346069329998,0.156275019049644,2.44621300697327,10.252329826355,-0.565966725349426,-0.861207187175751,-0.181194826960564,7.39999389648438,-36.9471130371094,-31.5343322753906,10.5412829781499,6.03694412239763,0.115037756504043,0.0132336854214836
24.0445861809994,0.0679586827754974,2.96233987808228,11.592942237854,-0.594744563102722,-0.856943428516388,-0.168404459953308,7.19999694824219,-36.1546936035156,-32.0209655761719,11.9656335254787,6.22150448063265,0.184560358235018,0.0340625258318381
24.0545654299995,0.39278319478035,2.56671237945557,12.0954475402832,-0.584086060523987,-0.820704758167267,-0.171602383255959,7.19999694824219,-36.1546936035156,-32.0209655761719,12.371020260136,6.43237759605254,0.210873115419893,0.0444674708068917
24.0645446779999,0.521665215492249,2.32496523857117,12.8627519607544,-0.570229947566986,-0.742897868156433,-0.192919120192528,6.5,-35.659423828125,-32.3129577636719,13.0815895808388,6.68900499283069,0.256627396778148,0.065857620777129
24.0745239259995,0.5987548828125,2.0666024684906,13.5538644790649,-0.571295738220215,-0.636312782764435,-0.219565376639366,6.5,-35.659423828125,-32.3129577636719,13.7235780862471,6.9988475490141,0.309842556183408,0.0960024096222686
24.0845336909997,0.828078031539917,2.08037376403809,13.8867721557617,-0.576625227928162,-0.495620667934418,-0.247277438640594,6.5,-35.659423828125,-32.3129577636719,14.0661334108011,7.32503504551855,0.326187496504452,0.106398282875842
24.0945129389993,0.759071528911591,1.91766214370728,13.9580240249634,-0.573427855968475,-0.3016357421875,-0.26113361120224,6.29998779296875,-34.8669891357422,-32.6049346923828,14.1095730752163,7.6860200165395,0.360984971020947,0.130310149302994
24.1051940919997,0.426912218332291,2.37017130851746,14.4084377288818,-0.544649481773376,-0.0842024981975555,-0.23448733985424,6.29998779296875,-34.8669891357422,-32.6049346923828,14.6083210486676,8.07795686490023,0.391936848360734,0.153614493102945
24.1145019529995,0.325572967529297,2.38469099998474,14.7539186477661,-0.48922535777092,0.0639507547020912,-0.154548570513725,6.29998779296875,-34.8669891357422,-32.6049346923828,14.9489419153161,8.50996646706673,0.432009602166502,0.18663229636406
24.1245117179997,0.639021158218384,2.39172649383545,14.8989677429199,-0.418879300355911,0.114045612514019,-0.0362394973635674,6.40000915527344,-34.3717193603516,-33.2862243652344,15.103242812937,8.96073106983443,0.4507646027677,0.203188727108322
24.1344909669997,0.406255185604095,2.52105736732483,14.7185926437378,-0.37091600894928,0.0980575904250145,0.0831361636519432,6.40000915527344,-34.3717193603516,-33.2862243652344,14.9384652135842,9.4163108207996,0.455579750965164,0.207552909489481
24.1445007319999,0.999621272087097,2.37885308265686,14.8542108535767,-0.359191983938217,0.0266457255929708,0.176930576562881,6.40000915527344,-34.3717193603516,-33.2862243652344,15.0766629185304,9.87591245656724,0.459601635767646,0.211233663600296
24.1544799799995,1.55810987949371,2.25386309623718,14.7164964675903,-0.367718636989593,-0.0650173500180244,0.20677475631237,5.90000915527344,-33.9754943847656,-33.1888885498047,14.9693979015107,10.3261086943034,0.450196237736114,0.202676652471751
24.1644592289995,2.10851526260376,1.72366559505463,14.486575126648,-0.358126193284988,-0.0820709019899368,0.160943076014519,5.90000915527344,-33.9754943847656,-33.1888885498047,14.740343231968,10.7622763328535,0.436167638550122,0.19024220891839
24.1744689939997,2.04789137840271,1.61304569244385,14.8178358078003,-0.312294244766235,0.0138556277379394,0.0586215034127235,5.90000915527344,-33.9754943847656,-33.1888885498047,15.0453990817983,11.2063647364757,0.444088403622214,0.197214510231726
24.184417724,2.13126802444458,1.22310650348663,14.4482545852661,-0.154548570513725,0.197182044386864,-0.0575562380254269,5.89999389648438,-33.7773895263672,-33.0915832519531,14.6557276677603,11.6281670881678,0.421802351692108,0.177917223892993
24.1944274899997,1.53520750999451,1.52547776699066,13.9237451553345,0.0799382403492928,0.423142194747925,-0.112980350852013,5.89999389648438,-33.7773895263672,-33.0915832519531,14.0909411916673,12.0163925936285,0.388225505460658,0.150719043090184
24.2044372559994,1.35707795619965,1.214723944664,13.3426542282104,0.328281462192535,0.595809876918793,-0.0831367000937462,5.89999389648438,-33.7773895263672,-33.0915832519531,13.4663891483398,12.3495699406663,0.333177347037806,0.11100714457915
24.2144165039999,1.18328928947449,1.21322703361511,12.5030498504639,0.564900398254395,0.73650199174881,-0.00426372094079852,6.39999389648438,-33.9754943847656,-32.0209808349609,12.6173828086836,12.6400350071072,0.2904650664409,0.0843699548225165
24.2244262689992,1.03554654121399,0.989592134952545,11.3699064254761,0.74289733171463,0.859074771404266,0.104452908039093,6.39999389648438,-33.9754943847656,-32.0209808349609,11.4597740534734,12.8517875047152,0.211752497608082,0.0448391202432606
24.2344055179992,1.20933520793915,1.14272367954254,10.0146245956421,0.840955436229706,0.94007933139801,0.215301662683487,6.39999389648438,-33.9754943847656,-32.0209808349609,10.1518971056935,12.9920286896672,0.140241184951948,0.0196675899567266
24.2443847659997,1.09272766113281,1.17340993881226,9.06215476989746,0.861206650733948,0.969923257827759,0.312293440103531,6.89999389648438,-34.7679290771484,-30.7557067871094,9.20291224012722,13.0524780573068,0.060449367639599,0.00365412604802739
24.2543945309999,1.13029956817627,1.43282043933868,8.20309162139893,0.813243091106415,0.942211210727692,0.371981292963028,6.89999389648438,-34.7679290771484,-30.7557067871094,8.40364585607172,13.0449569420228,-0.00752111528400334,5.65671751152687E-05
24.2643737789995,1.55556523799896,1.51365232467651,7.778724193573,0.735436201095581,0.865469813346863,0.376244753599167,6.89999389648438,-34.7679290771484,-30.7557067871094,8.07585764172124,12.9755880314466,-0.0693689105761948,0.00481204575452811
24.274353027,1.40318202972412,1.6958235502243,7.50105142593384,0.655497431755066,0.757818996906281,0.334676533937454,7.10000610351563,-35.659423828125,-30.1717376708984,7.81732114068113,12.8620896215521,-0.113498409894531,0.0128818890485869
24.2843322749995,1.22415435314178,1.62038040161133,7.18939971923828,0.588348746299744,0.627785384654999,0.252606153488159,7.10000610351563,-35.659423828125,-30.1717376708984,7.4707198347432,12.6748015511048,-0.187288070447314,0.0350768213318782
24.2943420409993,1.21592152118683,1.66423916816711,7.05243444442749,0.55104398727417,0.477500528097153,0.151350110769272,7.10000610351563,-35.659423828125,-30.1717376708984,7.34744777099464,12.4654860307239,-0.209315520380891,0.043812987072323
24.3043212889997,0.953217744827271,1.25124800205231,6.72356843948364,0.527595639228821,0.332544922828674,0.0586215034127235,7.10000610351563,-35.7584686279297,-29.0037994384766,6.90511536414229,12.2081329383615,-0.257353092362353,0.0662306141484656
24.3143310549995,0.788410484790802,1.61708724498749,6.43960857391357,0.508409976959229,0.212103739380836,-0.00959323905408382,7.10000610351563,-35.7584686279297,-29.0037994384766,6.68618881244394,11.9149083852864,-0.293224553075129,0.0859806385261093
24.3242797849998,0.585133194923401,1.51350259780884,5.79430055618286,0.48176372051239,0.125770181417465,-0.0447661392390728,7.10000610351563,-35.7584686279297,-29.0037994384766,6.01722443529875,11.5795371779738,-0.335371207312601,0.112473846694312
